borrower_id,age,borrower_type,state,household_size,income_month_1,income_month_2,income_month_3,income_month_4,income_month_5,income_month_6,employment_type,months_at_current_job,num_income_sources,upi_transactions_per_month,upi_avg_transaction_amount,upi_months_active,mobile_wallet_used,utility_bills_paid,utility_bills_total,rent_paid_on_time_months,total_rental_months,same_number_since_year,avg_monthly_recharge_amount,recharge_frequency_per_month,ecomm_orders_per_month,ecomm_return_rate,prepaid_orders_ratio,survey_q1,survey_q2,survey_q3,survey_q4,survey_q5,survey_q6,survey_q7,survey_q8,loan_amount_requested,loan_purpose,loan_tenure_months,default_probability,defaulted,avg_income,income_std,income_growth,income_stability_score,utility_payment_rate,rent_reliability_rate,payment_reliability_score,mobile_years,digital_trust_score
B05195,53,rural,Uttar Pradesh,4,8224.25,8143.11,18280.18,11701.13,9950.59,18396.44,self-employed,21,2,0.0,0.0,0.0,0.0,6,18,0.0,0.0,2022.0,224.81,1.14,0.0,0.0,0.5221343488601424,2.0,2.0,5.0,3.0,2.0,3.0,2.0,2.0,107100.0,medical,15,0.582,0,12449.283333333333,4744.792210074817,123.68532084992552,61.88702527662382,0.3333333333333333,0.3333333333333333,33.33333333333333,4.0,5.538461538461538
B05196,32,migrant,Maharashtra,2,13132.72,22549.91,26868.74,18398.8,22516.55,22738.1,daily-wage,6,1,16.4,2077.22,16.0,1.0,9,16,6.0,9.0,2018.0,440.37,1.57,8.9,0.277,0.0787216293513913,4.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,187400.0,education,6,0.3907,0,21034.13666666667,4707.835805856729,73.14082688125536,77.61811725167045,0.5625,0.6666666666666666,61.45833333333333,8.0,45.052640897468486
B05197,35,rural,Rajasthan,5,22154.25,19779.49,25534.39,13660.91,17373.79,26991.8,seasonal,44,4,0.0,0.0,0.0,0.0,18,24,0.0,0.0,2015.0,291.51,2.09,0.0,0.0,0.5221343488601424,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,428200.0,medical,20,0.572,0,20915.77166666667,5025.004918486813,21.835765146642288,75.97504410274696,0.75,0.75,75.0,11.0,19.96153846153846
B05198,38,gig,Maharashtra,5,46605.76,54841.05125,49516.31625,56632.2825,24228.58,29225.81,salaried-gig,34,4,83.9,3099.02,30.0,1.0,15,15,24.0,24.0,2010.0,844.26,2.92,13.0,0.109,0.9349469431929048,4.0,5.0,2.0,5.0,3.0,3.0,2.0,5.0,291800.0,consumption,39,0.1602,0,43508.299999999996,13579.821862933599,-37.29142063126961,68.78797410394431,1.0,1.0,100.0,16.0,90.49256056152608
B05199,30,gig,Delhi,4,17843.66,11417.47,15222.99,15214.11,24401.3,15746.81,salaried-gig,6,1,15.0,832.33,0.0,0.0,6,18,1.0,23.0,2022.0,444.95,0.5,0.0,0.0,0.5221343488601424,2.0,2.0,5.0,1.0,2.0,1.0,5.0,3.0,34600.0,education,11,0.5052,0,16641.056666666667,4331.28747592522,-11.751232650700587,73.97228095135854,0.3333333333333333,0.043478260869565216,18.84057971014493,4.0,7.2707720983583055
B05200,30,gig,Karnataka,3,27628.17,42077.39,36354.94,36387.53,41663.86,47258.44,salaried-gig,27,4,54.3,2433.43,31.0,1.0,15,24,11.0,11.0,2013.0,618.98,2.3,8.0,0.217,0.4774586323827052,4.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,379900.0,consumption,57,0.1804,0,38561.72166666667,6734.3246523149355,71.05164764803462,82.53624485305025,0.625,1.0,81.25,13.0,77.51273578859785
B05201,26,migrant,Delhi,4,15781.15,22730.82,24992.94,23952.28,23327.38,19147.05,daily-wage,3,2,52.9,2005.62,12.0,1.0,6,19,6.0,14.0,2021.0,436.95,1.31,7.8,0.313,0.4734261512585097,2.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,175700.0,education,31,0.4704,0,21655.27,3497.5851373883665,21.328610399115398,83.84880383671796,0.3157894736842105,0.42857142857142855,37.21804511278195,5.0,46.61198587060656
B05202,39,gig,Tamil Nadu,3,20953.12,20016.75,12777.01,28834.01,29481.95,23469.41,salaried-gig,12,2,25.4,1335.84,18.0,0.0,5,10,12.0,24.0,2021.0,520.83,1.13,0.0,0.0,0.5221343488601424,1.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,429600.0,business,22,0.4855,0,22588.708333333332,6210.567640035543,12.009142313889297,72.50587528782762,0.5,0.5,50.0,5.0,27.776409517788828
B05203,25,gig,Tamil Nadu,5,5813.31,17517.8,19416.68,26471.07,19098.99,25208.21,daily-wage,9,2,34.7,1105.98,17.0,0.0,1,7,4.0,18.0,2024.0,616.18,0.77,5.5,0.462,0.3856514504954009,2.0,4.0,5.0,2.0,2.0,2.0,4.0,1.0,445600.0,consumption,40,0.723,1,18921.01,7356.499888765036,300.0,61.11994080249925,0.14285714285714285,0.2222222222222222,18.253968253968253,2.0,23.619020153502916
B05204,43,rural,Odisha,6,14593.61,11256.49,25980.48,13705.13,13162.25,29962.61,seasonal,36,2,0.0,0.0,0.0,0.0,5,7,9.0,11.0,2014.0,423.0,2.33,0.0,0.0,0.5221343488601424,4.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,56200.0,agriculture,35,0.2792,0,18110.094999999998,7818.5360128345,105.31321585269168,56.82774710549834,0.7142857142857143,0.8181818181818182,76.62337662337663,12.0,22.423076923076927
B05205,28,migrant,Karnataka,2,27354.7,21259.23,26715.4,27731.71,30906.68,28215.52,daily-wage,5,2,67.0,2329.52,17.0,0.0,9,21,6.0,10.0,2018.0,523.17,1.87,12.7,0.393,0.6232273211128596,2.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,381700.0,education,59,0.3599,0,27030.539999999997,3175.9310543587058,3.1468815231020617,88.25058228818696,0.42857142857142855,0.6,51.42857142857142,8.0,46.11131350786523
B05206,29,gig,Karnataka,5,33694.07,22035.35,24600.38,41114.56,27584.44,25836.62,self-employed,20,4,43.2,2055.48,22.0,0.0,10,22,11.0,13.0,2017.0,579.51,1.96,4.7,0.328,0.8505137841377463,3.0,1.0,2.0,4.0,2.0,3.0,3.0,3.0,10100.0,consumption,54,0.4541,0,29144.236666666664,7050.472619155872,-23.319978856813677,75.80834694764967,0.45454545454545453,0.8461538461538461,65.03496503496503,9.0,45.12956723301551
B05207,32,gig,Maharashtra,4,35487.14,18196.78,26429.47,29801.04,43595.87,29576.7,salaried-gig,25,3,83.7,2044.23,15.0,1.0,17,20,12.0,23.0,2015.0,700.64,2.3,7.0,0.198,0.6568805414566592,4.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,452000.0,business,41,0.2796,0,30514.5,8551.626509119771,-16.655160150972996,71.97520356184839,0.85,0.5217391304347826,68.58695652173913,11.0,70.5345446724757
B05208,39,rural,Odisha,7,15008.28,12092.0,19630.11,12645.22,11688.1,16468.02,seasonal,34,3,22.1,1983.72,16.0,0.0,3,6,16.0,24.0,2017.0,364.27,1.67,0.0,0.0,0.5221343488601424,2.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,254500.0,medical,21,0.3634,0,14588.621666666668,3083.757822867527,9.726231120421525,78.86189735173159,0.5,0.6666666666666666,58.33333333333333,9.0,33.569380448690794
B05209,35,migrant,Maharashtra,1,26878.03,29615.5,25796.91,25487.37,37780.46,26500.96,salaried-gig,9,3,37.5,2784.18,17.0,1.0,6,9,6.0,13.0,2015.0,544.25,2.38,8.6,0.217,0.9043500782040448,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,215100.0,consumption,48,0.3635,0,28676.53833333333,4694.547177956216,-1.4028929947618918,83.62931005344072,0.6666666666666666,0.46153846153846156,56.41025641025641,11.0,59.44033350929903
B05210,28,migrant,Tamil Nadu,2,12622.36,17055.66,18951.24,16640.93,19624.57,19429.13,salaried-gig,4,3,29.5,1883.29,7.0,0.0,2,9,7.0,17.0,2019.0,611.32,1.47,8.3,0.278,0.2690183302877979,3.0,2.0,4.0,2.0,2.0,3.0,4.0,1.0,110200.0,consumption,57,0.4255,0,17387.315000000002,2645.4512505109597,53.92628636800091,84.78516521664812,0.2222222222222222,0.4117647058823529,31.699346405228756,7.0,24.974010301596508
B05211,34,rural,Uttar Pradesh,5,10187.26,6975.78,21758.55,11141.47,9421.44,16024.26,seasonal,27,2,0.0,0.0,0.0,0.0,3,10,6.0,22.0,2018.0,304.4,0.97,1.5,0.31,0.338938533921115,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,263200.0,business,26,0.6449,1,12584.793333333333,5390.490247543971,57.29705534167186,57.1666367117354,0.3,0.2727272727272727,28.636363636363637,8.0,11.03846153846154
B05212,28,gig,Maharashtra,4,54440.77,31176.58,7975.8,43578.51,36219.96,34189.85,salaried-gig,20,3,64.9,2012.14,19.0,1.0,4,8,0.0,0.0,2019.0,474.1,1.94,8.1,0.231,0.9873204201337932,3.0,2.0,2.0,3.0,5.0,3.0,3.0,4.0,174900.0,consumption,42,0.4833,0,34596.91166666667,15476.627942460098,-37.19807783762059,55.26586855042477,0.5,0.5,50.0,7.0,60.77009539078505
B05213,27,gig,Delhi,5,26114.11,32094.22,37141.56,37609.48,24300.23,44575.34,daily-wage,17,3,61.2,2376.14,26.0,1.0,6,10,10.0,21.0,2021.0,507.65,2.39,9.5,0.281,0.5402523170541464,3.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,319400.0,consumption,58,0.3489,0,33639.15666666667,7666.278240524972,70.69446364436696,77.21025435776887,0.6,0.47619047619047616,53.80952380952381,5.0,63.69248908904082
B05214,32,migrant,Karnataka,1,25548.31,21201.18,19664.51,17558.61,19398.29,28713.18,self-employed,8,2,18.7,1280.68,9.0,0.0,11,23,5.0,12.0,2018.0,517.84,1.59,5.2,0.359,0.7933295116167932,2.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,391600.0,consumption,50,0.364,0,22014.013333333332,4248.378003806473,12.387786119708109,80.70148346201992,0.4782608695652174,0.4166666666666667,44.7463768115942,8.0,25.469590521314657
B05215,39,rural,Odisha,4,10842.37,8382.44,16007.14,11321.83,11276.23,15004.92,daily-wage,23,2,0.0,0.0,0.0,0.0,3,22,0.0,0.0,2020.0,239.08,2.27,0.0,0.0,0.5221343488601424,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,344100.0,agriculture,46,0.6789,1,12139.154999999999,2841.870357146856,38.39151403244861,76.5892242322727,0.13636363636363635,0.13636363636363635,13.636363636363635,6.0,12.961538461538463
B05216,24,gig,Karnataka,4,24029.1,16212.76,17373.42,34254.53,15371.08,45315.19,daily-wage,20,3,47.1,2178.63,14.0,1.0,8,19,3.0,6.0,2021.0,551.02,1.67,3.6,0.29,0.280704748314617,2.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,432300.0,business,15,0.5308,0,25426.013333333336,12052.413887569024,88.58463279939743,52.598098138458894,0.42105263157894735,0.5,46.05263157894737,5.0,47.890131148751834
B05217,27,gig,Maharashtra,3,14606.02,30776.1,23868.35,33198.9,31831.85,32787.58,daily-wage,14,3,46.1,1910.72,13.0,0.0,7,10,3.0,8.0,2019.0,517.11,1.12,6.9,0.4,0.0464961761782193,3.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,134500.0,business,58,0.2328,0,27844.8,7330.266009113175,124.47990623044471,73.67456038788866,0.7,0.375,53.75,7.0,32.814503917952194
B05218,28,gig,Tamil Nadu,4,29431.17,29540.12,22699.27,18255.88,40906.42,19886.91,self-employed,14,3,44.4,2003.04,12.0,0.0,6,10,7.0,14.0,2019.0,468.81,1.62,14.3,0.298,0.6218173256851017,2.0,2.0,4.0,3.0,3.0,3.0,5.0,2.0,165800.0,education,49,0.303,0,26786.62833333333,8378.903413290825,-32.42908793636134,68.71982800887224,0.6,0.5,55.00000000000001,7.0,33.50470219435737
B05219,30,rural,Odisha,4,8841.01,6667.02,12556.73,8427.05,7027.33,13965.05,seasonal,14,3,31.8,953.93,8.0,0.0,0,12,3.0,15.0,2023.0,139.31,1.22,0.0,0.0,0.5221343488601424,2.0,1.0,5.0,2.0,2.0,3.0,5.0,3.0,54600.0,business,50,0.6839,1,9580.698333333334,2998.885079534837,57.957631537573185,68.6986796244167,0.0,0.2,10.0,3.0,19.259258293741052
B05220,26,migrant,Delhi,3,14759.42,15433.62,22292.11,23288.31,22480.68,22164.35,self-employed,7,3,91.9,1822.25,7.0,1.0,6,10,8.0,19.0,2021.0,588.49,1.12,11.6,0.374,0.5327110485270251,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,272400.0,medical,32,0.3739,0,20069.748333333337,3877.9182857271076,50.17087392323003,80.67779315754363,0.6,0.42105263157894735,51.05263157894737,5.0,52.99734530769013
B05221,37,gig,Telangana,2,40257.11,41639.15,47219.73,22340.5,27121.14,10761.98,self-employed,33,3,65.5,3270.92,28.0,1.0,7,9,19.0,21.0,2014.0,614.63,2.47,8.5,0.233,0.749187867829141,3.0,3.0,2.0,4.0,5.0,4.0,2.0,4.0,399500.0,education,10,0.3448,0,31556.60166666667,13854.35928309558,-73.26688378773339,56.09679575310551,0.7777777777777778,0.9047619047619048,84.12698412698413,12.0,77.48680040059351
B05222,42,rural,Uttar Pradesh,7,9612.03,11989.11,29409.22,14899.13,16195.04,19593.51,seasonal,40,2,0.0,0.0,0.0,0.0,7,14,4.0,6.0,2016.0,335.19,2.15,8.5,0.173,0.5630007082022189,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,458600.0,business,42,0.4622,0,16949.673333333332,7006.462347857631,103.84362096248137,58.66314229148784,0.5,0.6666666666666666,58.33333333333333,10.0,18.653846153846153
B05223,28,gig,Telangana,2,29267.01,37663.69,26329.44,21961.81,17999.15,41450.38,self-employed,24,4,61.5,1803.41,12.0,0.0,10,15,0.0,0.0,2017.0,539.9,2.11,9.3,0.222,0.4287616332709686,4.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,270600.0,consumption,55,0.3397,0,29111.913333333334,9030.551957081398,41.62833852860268,68.97987482416225,0.6666666666666666,0.6666666666666666,66.66666666666666,9.0,43.24722854033199
B05224,30,rural,Rajasthan,4,10181.68,13863.89,26126.52,13704.12,15528.72,18176.03,seasonal,38,3,76.9,2048.08,8.0,0.0,4,7,15.0,18.0,2017.0,391.49,2.2,0.0,0.0,0.5221343488601424,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,232900.0,business,27,0.3694,0,16263.493333333332,5491.3372655179965,78.51700308789903,66.23519220029401,0.5714285714285714,0.8333333333333334,70.23809523809523,9.0,44.86876435152298
B05225,25,gig,Maharashtra,2,28392.56,40969.53,28984.31,43505.82,23610.33,38689.3,self-employed,18,3,45.8,1856.34,18.0,0.0,2,23,3.0,11.0,2021.0,456.84,0.74,4.9,0.345,0.2409048824404222,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,155800.0,consumption,46,0.5076,0,34025.30833333333,8068.040975992664,36.265627333357756,76.28811795927591,0.08695652173913043,0.2727272727272727,17.984189723320156,5.0,31.980044186940738
B05226,38,gig,Maharashtra,2,23138.17,29659.7,31427.71,34272.48,21212.16,41171.61,salaried-gig,17,3,71.4,1984.46,20.0,0.0,6,9,0.0,0.0,2018.0,551.11,1.75,7.4,0.282,0.1845886250351806,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,375000.0,education,37,0.3161,0,30146.971666666668,7340.22280406097,77.9380564668684,75.65187347763685,0.6666666666666666,0.6666666666666666,66.66666666666666,8.0,49.15269803200838
B05227,41,rural,Rajasthan,5,19653.42,21770.1,36711.67,16622.03,14936.87,32303.09,seasonal,48,3,72.2,3142.77,27.0,0.0,16,16,16.0,24.0,2013.0,323.94,2.7,0.0,0.0,0.5221343488601424,4.0,5.0,2.0,3.0,3.0,4.0,1.0,4.0,480000.0,agriculture,27,0.3225,0,23666.196666666667,8835.148987641729,64.3637087082045,62.667643170202126,1.0,0.6666666666666666,83.33333333333333,13.0,66.02555412900242
B05228,22,migrant,Tamil Nadu,3,20308.91,23043.41,21183.82,18961.31,26486.27,19472.11,daily-wage,4,3,59.8,2084.9,13.0,0.0,3,11,12.0,23.0,2019.0,460.64,1.37,10.8,0.439,0.6712425371357071,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,278500.0,education,33,0.5633,0,21575.971666666668,2803.0812590748537,-4.120358995140553,87.00831970684587,0.2727272727272727,0.5217391304347826,39.723320158102766,7.0,37.60642448573483
B05229,24,migrant,Maharashtra,4,17461.31,17879.79,20908.85,22144.87,17667.19,25661.47,daily-wage,7,3,23.8,1723.25,15.0,0.0,4,8,4.0,13.0,2022.0,641.48,1.29,6.2,0.371,0.3793061872759791,2.0,3.0,5.0,3.0,3.0,2.0,3.0,4.0,252400.0,education,22,0.5612,0,20287.24666666667,3266.983139581021,46.961883157678315,83.89637000397447,0.5,0.3076923076923077,40.38461538461539,4.0,24.13326142636488
B05230,53,rural,Uttar Pradesh,7,6683.76,7424.29,16142.53,8706.85,9515.88,17660.43,daily-wage,18,2,18.1,1665.0,4.0,0.0,4,17,2.0,22.0,2020.0,286.96,1.05,0.0,0.0,0.5221343488601424,3.0,1.0,4.0,2.0,3.0,2.0,3.0,3.0,113600.0,consumption,58,0.6614,1,11022.289999999999,4683.604175414485,164.22896692879456,57.50788470077919,0.23529411764705882,0.09090909090909091,16.310160427807485,6.0,16.360111618732308
B05231,28,gig,Delhi,2,43874.44,26746.07,22412.34,12326.65,40574.75,50750.12,salaried-gig,33,3,97.3,2850.83,20.0,1.0,7,12,13.0,22.0,2015.0,777.99,2.35,11.1,0.117,0.9628841132695344,3.0,4.0,2.0,4.0,4.0,5.0,2.0,4.0,447300.0,business,53,0.2512,0,32780.72833333333,14621.943423845432,15.671265547776791,55.394696313147506,0.5833333333333334,0.5909090909090909,58.71212121212122,11.0,78.31715426543013
B05232,23,migrant,Maharashtra,2,28540.22,29137.64,33518.64,24515.99,27893.77,34875.71,salaried-gig,15,3,80.3,2716.39,21.0,1.0,13,19,18.0,20.0,2020.0,627.62,2.59,8.8,0.198,0.5381526759691715,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,373400.0,consumption,9,0.4605,0,29746.995,3825.0359262247453,22.198462380458167,87.14143755957619,0.6842105263157895,0.9,79.21052631578948,6.0,67.55247036281519
B05233,32,rural,Odisha,7,13782.04,12313.34,20800.79,13812.13,12919.06,26670.58,seasonal,37,2,0.0,0.0,0.0,0.0,8,17,3.0,6.0,2019.0,323.23,1.55,0.0,0.0,0.5221343488601424,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,411400.0,medical,52,0.6666,1,16716.323333333334,5772.69300051429,93.51692492548273,65.46673042030002,0.47058823529411764,0.5,48.529411764705884,7.0,11.730769230769234
B05234,39,gig,Telangana,2,47282.72,13710.96,44348.93,56632.2825,27364.24,28658.84,salaried-gig,28,4,67.2,3027.09,20.0,1.0,14,16,7.0,13.0,2012.0,547.39,2.94,12.6,0.211,0.559494078596532,4.0,5.0,1.0,3.0,4.0,3.0,3.0,2.0,290600.0,consumption,10,0.2444,0,36332.995416666665,15794.30564008928,-39.38834314100374,56.52902971813847,0.875,0.5384615384615384,70.67307692307692,14.0,76.78611261369883
B05235,24,gig,Delhi,4,27819.9,33103.94,37881.48,25590.42,21810.48,22707.4,self-employed,16,2,48.6,1914.64,16.0,0.0,8,24,4.0,7.0,2020.0,546.04,1.52,4.5,0.348,0.2289347755959853,2.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,125400.0,education,60,0.3753,0,28152.27,6256.4369728048905,-18.377132915646712,77.77643872836937,0.3333333333333333,0.5714285714285714,45.238095238095234,6.0,35.78620602758534
B05236,34,migrant,Delhi,2,17017.57,19654.52,17092.69,19779.76,16412.71,15586.95,daily-wage,4,1,7.6,924.39,0.0,1.0,1,24,0.0,12.0,2022.0,439.69,1.17,4.4,0.355,0.2932602912062595,3.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,128500.0,consumption,23,0.6362,1,17590.7,1733.811012515493,-8.406723169054095,90.14359285011118,0.041666666666666664,0.0,2.083333333333333,4.0,22.778729658040003
B05237,35,rural,Madhya Pradesh,4,10453.9,6839.9,16663.34,9607.35,7625.53,18503.31,seasonal,26,2,0.0,0.0,0.0,0.0,0,10,3.0,9.0,2018.0,359.62,1.71,0.0,0.0,0.5221343488601424,3.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,220400.0,medical,20,0.8212,1,11615.555,4837.991570619983,76.99911037985825,58.349027914550945,0.0,0.3333333333333333,16.666666666666664,8.0,13.884615384615385
B05238,22,gig,Delhi,2,54527.035,54841.05125,44357.61,32896.61,37878.73,39688.06,salaried-gig,34,4,107.2,3037.17,32.0,1.0,15,16,18.0,19.0,2020.0,654.65,3.08,16.6,0.055,0.9684177529641348,5.0,4.0,3.0,3.0,5.0,3.0,2.0,5.0,52400.0,consumption,28,0.0151,0,44031.516041666655,9031.243833622892,-27.21397743339612,79.48913722371789,0.9375,0.9473684210526315,94.24342105263158,6.0,85.29138832587107
B05239,48,rural,Madhya Pradesh,5,9400.58,15273.62,18124.08,16344.06,9279.83,17062.66,daily-wage,29,3,0.0,0.0,0.0,0.0,11,16,1.0,23.0,2017.0,231.47,1.69,9.7,0.341,0.665198645485495,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,409200.0,agriculture,53,0.6106,1,14247.471666666666,3913.358228439695,81.50646023968734,72.53296360226935,0.6875,0.043478260869565216,36.54891304347826,9.0,15.346153846153847
B05240,21,migrant,Maharashtra,1,16525.44,13361.09,17746.33,15449.68,18143.6,20649.16,daily-wage,1,2,49.1,1296.97,8.0,0.0,1,6,3.0,7.0,2023.0,400.16,1.08,6.9,0.362,0.5860991861656089,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,75200.0,consumption,51,0.3613,0,16979.216666666667,2491.945895758306,24.953768250648707,85.32355205378552,0.16666666666666666,0.42857142857142855,29.761904761904763,3.0,23.557702626668146
B05241,39,gig,Telangana,2,16857.23,32645.05,36959.14,45730.44,15048.56,11616.11,daily-wage,33,4,58.6,2756.16,28.0,1.0,12,17,13.0,14.0,2015.0,542.02,1.54,12.3,0.142,0.85850940488899,4.0,4.0,1.0,5.0,4.0,5.0,3.0,4.0,240100.0,consumption,39,0.182,0,26476.08833333333,13875.231990186567,-31.0912291046631,47.59334605815737,0.7058823529411765,0.9285714285714286,81.72268907563026,11.0,70.44224523534868
B05242,23,gig,Tamil Nadu,4,34516.13,21727.34,31984.34,24608.68,19572.6,31703.59,salaried-gig,22,3,50.8,2501.34,19.0,1.0,7,11,18.0,21.0,2020.0,689.45,1.95,13.6,0.271,0.2310264171967483,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,395400.0,business,35,0.3631,0,27352.11333333333,6187.104930119309,-8.148480145369707,77.37979199369856,0.6363636363636364,0.8571428571428571,74.67532467532467,6.0,55.327877310635934
B05243,22,gig,Telangana,5,54527.035,46797.78,49516.31625,33180.48,23308.84,36379.29,daily-wage,26,3,49.7,2588.24,23.0,0.0,6,7,7.0,8.0,2020.0,613.97,1.73,8.4,0.275,0.3062685214910817,3.0,5.0,2.0,4.0,5.0,3.0,2.0,3.0,187700.0,business,25,0.0704,0,40618.29020833334,11693.770591040462,-33.282104922814895,71.21057895085563,0.8571428571428571,0.875,86.60714285714286,6.0,42.20447756654654
B05244,33,migrant,Gujarat,3,28740.64,24471.27,30597.17,34475.64,30032.12,27186.98,daily-wage,16,3,55.4,3118.36,14.0,0.0,14,20,0.0,0.0,2017.0,560.63,2.09,13.9,0.349,0.9702869564551784,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,479000.0,consumption,54,0.3017,0,29250.63666666667,3378.9243620931593,-5.405794721342322,88.44837327611505,0.7,0.7,70.0,9.0,42.9799583765101
B05245,34,gig,Telangana,4,25308.22,27023.38,25526.68,33400.24,21044.8,43436.52,salaried-gig,23,3,60.8,2351.85,16.0,0.0,17,23,2.0,6.0,2016.0,675.99,1.94,10.0,0.226,0.2271516688811526,3.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,448200.0,consumption,47,0.3087,0,29289.973333333328,8001.95150721289,71.63008698359661,72.68023628377188,0.7391304347826086,0.3333333333333333,53.623188405797094,10.0,46.96643400091676
B05246,53,rural,Madhya Pradesh,4,11874.07,11734.76,19247.28,10613.22,8922.67,14067.65,seasonal,23,3,41.5,1565.78,17.0,0.0,5,13,11.0,20.0,2018.0,250.23,0.81,0.0,0.0,0.5221343488601424,2.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,442200.0,business,60,0.6316,1,12743.275,3604.5201313614543,18.473699413933048,71.7143345697126,0.38461538461538464,0.55,46.73076923076923,8.0,34.90484709450227
B05247,28,gig,Telangana,3,33729.35,46466.21,44795.11,25022.71,25748.79,31049.24,self-employed,17,2,67.8,2389.95,25.0,0.0,11,23,9.0,18.0,2019.0,600.15,2.33,9.8,0.292,0.373809486004271,3.0,3.0,3.0,4.0,4.0,2.0,4.0,5.0,100100.0,business,45,0.3468,0,34468.568333333336,9252.868659896598,-7.945928397671455,73.15563393751845,0.4782608695652174,0.5,48.91304347826087,7.0,52.626360747050406
B05248,31,gig,Delhi,4,45534.57,41191.12,16696.93,51375.22,56586.76625,44987.06,self-employed,34,4,105.3,3390.62,22.0,1.0,19,19,6.0,6.0,2012.0,531.05,2.82,16.9,0.056,0.6956945222819118,5.0,5.0,1.0,5.0,3.0,4.0,1.0,4.0,468000.0,medical,37,0.1573,0,42728.61104166667,13854.952949671879,-1.2024051176940993,67.5745300118432,1.0,1.0,100.0,14.0,88.49210218175735
B05249,54,rural,Bihar,4,4909.07,5671.16,10314.17,5297.16,4558.06,10606.99,seasonal,12,1,0.0,0.0,0.0,0.0,0,11,3.0,14.0,2023.0,170.56,0.87,0.0,0.0,0.5221343488601424,2.0,3.0,5.0,3.0,2.0,3.0,3.0,1.0,133100.0,business,13,0.7056,1,6892.768333333333,2790.1844708435797,116.0692351097051,59.52011824697073,0.0,0.21428571428571427,10.714285714285714,3.0,2.9615384615384617
B05250,31,rural,Rajasthan,6,10799.95,8635.72,12693.02,9239.58,9931.51,18698.52,seasonal,27,2,0.0,0.0,0.0,0.0,4,16,6.0,16.0,2020.0,204.4,0.81,4.8,0.39,0.6923558881898694,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,138600.0,business,8,0.6373,1,11666.383333333333,3723.9687379604393,73.13524599650924,68.07949274802012,0.25,0.375,31.25,6.0,7.346153846153847
B05251,29,gig,Karnataka,2,9661.13,20226.67,30499.17,16053.32,18328.95,12731.35,salaried-gig,7,2,38.5,802.4,5.0,0.0,8,18,1.0,22.0,2022.0,349.72,1.33,0.0,0.0,0.5221343488601424,1.0,1.0,5.0,2.0,1.0,3.0,3.0,2.0,419600.0,consumption,59,0.5804,0,17916.765,7243.465170907498,31.77909830423565,59.571579071849754,0.4444444444444444,0.045454545454545456,24.494949494949495,4.0,20.82132204545998
B05252,27,gig,Maharashtra,3,27839.96,17056.34,40573.16,23943.78,55032.04,30872.82,self-employed,28,2,84.6,2396.14,19.0,0.0,18,24,17.0,23.0,2020.0,652.63,2.11,10.3,0.169,0.6721046508244152,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,388100.0,agriculture,12,0.3709,0,32553.016666666666,13482.811997380468,10.8939093303295,58.58198908125627,0.75,0.7391304347826086,74.45652173913044,6.0,50.39340172098793
B05253,34,rural,Odisha,6,19602.13,17094.4,27756.84,13628.62,17833.07,30470.56,seasonal,46,4,0.0,0.0,0.0,0.0,8,9,7.0,8.0,2012.0,390.07,2.64,13.1,0.182,0.7847087473053573,4.0,4.0,2.0,5.0,5.0,3.0,3.0,5.0,85900.0,business,22,0.418,0,21064.27,6586.28955221375,55.44514805278814,68.73241013235327,0.8888888888888888,0.875,88.19444444444444,14.0,26.692307692307693
